id,pred
23810,0.37588388
23811,0.78469247
23812,0.1724154
23813,0.6460781
23814,0.80512595
23815,0.45651326
23816,0.020220233
23817,0.45601544
23818,0.99228257
23819,0.95303136
23820,0.54597783
23821,0.41567606
23822,0.3029764
23823,0.44223496
23824,0.20634244
23825,0.67113197
23826,0.5091085
23827,0.74274755
23828,0.44997057
23829,0.5390093
23830,0.6739774
23831,0.2208756
23832,0.15675287
23833,0.4157298
23834,0.1449931
23835,0.6835701
23836,0.36618805
23837,0.49111617
23838,0.014533209
23839,0.035685845
23840,0.77903783
23841,0.41239798
23842,0.9468532
23843,0.9099511
23844,0.9951552
23845,0.6665762
23846,0.81477356
23847,0.3168569
23848,0.47383532
23849,0.55231816
23850,0.508022
23851,0.1786097
23852,0.9491026
23853,0.6309403
23854,0.18091278
23855,0.36367154
23856,0.90752506
23857,0.45330712
23858,0.41540956
23859,0.00795488
23860,0.9076273
23861,0.48635662
23862,0.40444025
23863,0.3134645
23864,0.44806752
23865,0.9485133
23866,0.25670192
23867,0.3638745
23868,0.91222215
23869,0.07207027
23870,0.09593796
23871,0.4128353
23872,0.7389012
23873,0.09652336
23874,0.41846618
23875,0.66989166
23876,0.18188189
23877,0.46177578
23878,0.5795289
23879,0.9909835
23880,0.9772709
23881,0.89209497
23882,0.56500584
23883,0.19233352
23884,0.9208173
23885,0.31467122
23886,0.41714868
23887,0.98097426
23888,0.80512834
23889,0.38876486
23890,0.422928
23891,0.4577529
23892,0.29352757
23893,0.9193888
23894,0.016233724
23895,0.46412396
23896,0.31537005
23897,0.73397017
23898,0.5980147
23899,0.7143256
23900,0.9130589
23901,0.9780074
23902,0.74550086
23903,0.49422342
23904,0.81890416
23905,0.8448925
23906,0.0092805
23907,0.46229738
23908,0.19030666
23909,0.1536384
23910,0.19163162
23911,0.42757547
23912,0.053855635
23913,0.40777868
23914,0.363888
23915,0.39786673
23916,0.6674473
23917,0.2805299
23918,0.54298156
23919,0.09387223
23920,0.3588671
23921,0.96556705
23922,0.508171
23923,0.09978051
23924,0.96766615
23925,0.30159503
23926,0.47066957
23927,0.32283196
23928,0.38423038
23929,0.4517591
23930,0.97705156
23931,0.5503544
23932,0.27224162
23933,0.27429438
23934,0.3619545
23935,0.14559793
23936,0.85038877
23937,0.7597915
23938,0.3899211
23939,0.020874554
23940,0.010060357
23941,0.5621546
23942,0.47583967
23943,0.3860892
23944,0.36970338
23945,0.9822443
23946,0.37565815
23947,0.9702027
23948,0.19431859
23949,0.98223245
23950,0.5377974
23951,0.20303209
23952,0.6675506
23953,0.3085325
23954,0.36428943
23955,0.9970933
23956,0.20131692
23957,0.5887746
23958,0.82715076
23959,0.35286382
23960,0.8897486
23961,0.4627413
23962,0.6492897
23963,0.33878922
23964,0.28032064
23965,0.57335746
23966,0.81443524
23967,0.5703907
23968,0.2211709
23969,0.09409325
23970,0.76324934
23971,0.52296114
23972,0.985194
23973,0.37265235
23974,0.4387124
23975,0.34522316
23976,0.20943753
23977,0.37140176
23978,0.79933304
23979,0.6735331
23980,0.42191464
23981,0.9960736
23982,0.56909037
23983,0.33992237
23984,0.30671337
23985,0.24431334
23986,0.21375896
23987,0.46981227
23988,0.46866456
23989,0.010892891
23990,0.48732507
23991,0.20815925
23992,0.3929404
23993,0.6671854
23994,0.21208149
23995,0.56298006
23996,0.8988924
23997,0.48806536
23998,0.4914276
23999,0.69323754
24000,0.28121826
24001,0.41402426
24002,0.43027514
24003,0.38490406
24004,0.63464934
24005,0.2891774
24006,0.7517699
24007,0.48656294
24008,0.99348176
24009,0.34827614
24010,0.46717525
24011,0.24378982
24012,0.40362668
24013,0.14818448
24014,0.9861077
24015,0.8718432
24016,0.010680927
24017,0.4497357
24018,0.0070123007
24019,0.058488004
24020,0.98913926
24021,0.20978367
24022,0.6069229
24023,0.5470271
24024,0.9794932
24025,0.54264635
24026,0.36936346
24027,0.99583805
24028,0.37443691
24029,0.23227328
24030,0.27905184
24031,0.7286086
24032,0.012137412
24033,0.18895064
24034,0.052289605
24035,0.77321786
24036,0.3463152
24037,0.26204318
24038,0.27945197
24039,0.4378857
24040,0.015447852
24041,0.4572821
24042,0.28677386
24043,0.9467102
24044,0.8906821
24045,0.7776812
24046,0.7969005
24047,0.67860204
24048,0.58758223
24049,0.3303034
24050,0.014446331
24051,0.006851194
24052,0.62906855
24053,0.698663
24054,0.16306211
24055,0.43187177
24056,0.97994405
24057,0.966279
24058,0.15927391
24059,0.9936107
24060,0.6497915
24061,0.48419508
24062,0.41780174
24063,0.6033659
24064,0.09891647
24065,0.39408976
24066,0.32265127
24067,0.39168686
24068,0.44641703
24069,0.21585847
24070,0.18366268
24071,0.312077
24072,0.4978146
24073,0.97246057
24074,0.61417454
24075,0.98335576
24076,0.8982259
24077,0.26170158
24078,0.6601495
24079,0.82459503
24080,0.5323872
24081,0.53332317
24082,0.44951424
24083,0.05860089
24084,0.73022497
24085,0.01970642
24086,0.4047101
24087,0.3449389
24088,0.896096
24089,0.9937888
24090,0.24721831
24091,0.015275458
24092,0.22599474
24093,0.45577946
24094,0.2883389
24095,0.95139366
24096,0.3652443
24097,0.80614996
24098,0.011569776
24099,0.41061154
24100,0.71269727
24101,0.51281583
24102,0.18439284
24103,0.5192808
24104,0.7889067
24105,0.68947554
24106,0.34436494
24107,0.7938381
24108,0.97706145
24109,0.51184505
24110,0.21069737
24111,0.27661493
24112,0.82487357
24113,0.7466485
24114,0.54241276
24115,0.46008024
24116,0.017932488
24117,0.79261166
24118,0.34406954
24119,0.43533474
24120,0.13170207
24121,0.2590279
24122,0.375966
24123,0.86870974
24124,0.27230087
24125,0.89308596
24126,0.3455478
24127,0.8371006
24128,0.4202824
24129,0.89040387
24130,0.47213206
24131,0.22351718
24132,0.3363064
24133,0.37348276
24134,0.37593833
24135,0.48006797
24136,0.007827808
24137,0.332727
24138,0.1888666
24139,0.72573656
24140,0.42729625
24141,0.4077665
24142,0.83927834
24143,0.8817877
24144,0.49628183
24145,0.6413633
24146,0.99679416
24147,0.9753229
24148,0.81142294
24149,0.9519957
24150,0.42701894
24151,0.26564237
24152,0.72068286
24153,0.9543658
24154,0.9609606
24155,0.5605804
24156,0.75161594
24157,0.73097795
24158,0.54310995
24159,0.7809533
24160,0.6864047
24161,0.8971174
24162,0.07101496
24163,0.6987768
24164,0.20457186
24165,0.8771308
24166,0.014202891
24167,0.59053946
24168,0.14523198
24169,0.84319663
24170,0.4531585
24171,0.98985505
24172,0.5750806
24173,0.8358173
24174,0.44257206
24175,0.6103991
24176,0.8039021
24177,0.9899184
24178,0.7222957
24179,0.12064721
24180,0.71869373
24181,0.6694474
24182,0.5338122
24183,0.00836285
24184,0.50702447
24185,0.168692
24186,0.60397035
24187,0.8342248
24188,0.35405558
24189,0.43777612
24190,0.04418849
24191,0.388006
24192,0.35431868
24193,0.8950709
24194,0.3149812
24195,0.45059964
24196,0.14299718
24197,0.6318524
24198,0.80257815
24199,0.7236524
24200,0.38790318
24201,0.30219427
24202,0.64945936
24203,0.97458106
24204,0.3137478
24205,0.54359233
24206,0.6762665
24207,0.59196496
24208,0.011466185
24209,0.38158745
24210,0.3919177
24211,0.8934729
24212,0.5566983
24213,0.1754628
24214,0.5770262
24215,0.92665064
24216,0.46117854
24217,0.36329636
24218,0.4828992
24219,0.7000347
24220,0.65692604
24221,0.17080073
24222,0.30614358
24223,0.37401587
24224,0.37194395
24225,0.9942162
24226,0.521832
24227,0.44553927
24228,0.3515316
24229,0.7551888
24230,0.78646535
24231,0.009192308
24232,0.554683
24233,0.692608
24234,0.2884989
24235,0.6538074
24236,0.51147383
24237,0.73826927
24238,0.11785645
24239,0.5069546
24240,0.17014317
24241,0.21554844
24242,0.50018054
24243,0.98241913
24244,0.012299339
24245,0.411979
24246,0.9842073
24247,0.57444733
24248,0.20479073
24249,0.880943
24250,0.30929357
24251,0.66273576
24252,0.57710445
24253,0.1924413
24254,0.9159018
24255,0.723856
24256,0.29745984
24257,0.17020182
24258,0.78832865
24259,0.3289295
24260,0.23347268
24261,0.291664
24262,0.4908063
24263,0.982382
24264,0.44665977
24265,0.3838197
24266,0.14665373
24267,0.27513698
24268,0.72198147
24269,0.13260308
24270,0.8754523
24271,0.8885537
24272,0.45576805
24273,0.74684453
24274,0.44658634
24275,0.21302813
24276,0.2012074
24277,0.69346917
24278,0.9959942
24279,0.77330226
24280,0.45162237
24281,0.7894824
24282,0.8368507
24283,0.9050265
24284,0.025352081
24285,0.49442044
24286,0.4947576
24287,0.5132856
24288,0.6158699
24289,0.20658906
24290,0.6213119
24291,0.30842984
24292,0.73119235
24293,0.41870722
24294,0.40181893
24295,0.25846985
24296,0.37529254
24297,0.357255
24298,0.6535293
24299,0.4879488
24300,0.4822934
24301,0.7645112
24302,0.03093779
24303,0.08404478
24304,0.25274435
24305,0.19783473
24306,0.7754537
24307,0.7493559
24308,0.3882936
24309,0.009996474
24310,0.992523
24311,0.006824727
24312,0.9716609
24313,0.45508093
24314,0.5543424
24315,0.2151914
24316,0.41621637
24317,0.99422956
24318,0.3762954
24319,0.006690578
24320,0.16349605
24321,0.21720666
24322,0.28898865
24323,0.7233534
24324,0.67232454
24325,0.19529633
24326,0.014990156
24327,0.3756595
24328,0.3608623
24329,0.6447215
24330,0.4772002
24331,0.8934916
24332,0.2753687
24333,0.1327901
24334,0.21806686
24335,0.52432215
24336,0.1926786
24337,0.39449516
24338,0.5743922
24339,0.6390662
24340,0.9481613
24341,0.33521453
24342,0.41150022
24343,0.022179155
24344,0.78938955
24345,0.16062577
24346,0.5660248
24347,0.24890032
24348,0.055986147
24349,0.29075757
24350,0.26193348
24351,0.31214368
24352,0.37361497
24353,0.61487633
24354,0.29756296
24355,0.37520182
24356,0.9707351
24357,0.9893028
24358,0.7514765
24359,0.011038977
24360,0.99454135
24361,0.6896795
24362,0.47077549
24363,0.22356538
24364,0.5415681
24365,0.261703
24366,0.43124062
24367,0.094219774
24368,0.6697616
24369,0.37394887
24370,0.395214
24371,0.71412736
24372,0.3788485
24373,0.862789
24374,0.76803225
24375,0.009833909
24376,0.1782004
24377,0.38756683
24378,0.82752275
24379,0.5447875
24380,0.8582346
24381,0.7202827
24382,0.21680027
24383,0.2791431
24384,0.42519882
24385,0.7389329
24386,0.014209496
24387,0.38523835
24388,0.016361956
24389,0.34113625
24390,0.3756462
24391,0.18635753
24392,0.9739929
24393,0.40964177
24394,0.65562433
24395,0.8805362
24396,0.35692823
24397,0.40265515
24398,0.6564567
24399,0.8509216
24400,0.29980782
24401,0.25512666
24402,0.24374808
24403,0.21326292
24404,0.384702
24405,0.9899747
24406,0.045047153
24407,0.7991706
24408,0.37786105
24409,0.5819763
24410,0.38011488
24411,0.7003807
24412,0.549113
24413,0.1948981
24414,0.1845705
24415,0.9451185
24416,0.45566487
24417,0.72279483
24418,0.22719179
24419,0.56100404
24420,0.43500552
24421,0.32609308
24422,0.29403213
24423,0.21106246
24424,0.009558226
24425,0.50327843
24426,0.5966284
24427,0.77655643
24428,0.6909096
24429,0.36380178
24430,0.9498468
24431,0.72847974
24432,0.98659956
24433,0.91518354
24434,0.49049234
24435,0.22595415
24436,0.71184397
24437,0.49234018
24438,0.22282976
24439,0.36157963
24440,0.5795455
24441,0.33092144
24442,0.9833332
24443,0.68714553
24444,0.99507457
24445,0.9677106
24446,0.45887345
24447,0.7323293
24448,0.8532394
24449,0.65683526
24450,0.23593976
24451,0.39959913
24452,0.6628376
24453,0.6874736
24454,0.48852664
24455,0.9173911
24456,0.36056727
24457,0.53451043
24458,0.06999718
24459,0.65955496
24460,0.27539554
24461,0.3179658
24462,0.36131757
24463,0.6311642
24464,0.150345
24465,0.6105087
24466,0.9265439
24467,0.32909364
24468,0.61038834
24469,0.99327093
24470,0.21976222
24471,0.46339327
24472,0.23597124
24473,0.7093791
24474,0.36175087
24475,0.77975327
24476,0.19808243
24477,0.4572385
24478,0.06544183
24479,0.28964338
24480,0.5335874
24481,0.14606145
24482,0.7112265
24483,0.018909201
24484,0.25655046
24485,0.52117443
24486,0.51839995
24487,0.068106316
24488,0.7519521
24489,0.5116496
24490,0.12144922
24491,0.58134484
24492,0.45885912
24493,0.390789
24494,0.5438322
24495,0.98496825
24496,0.3282472
24497,0.99562967
24498,0.0070338156
24499,0.49554923
24500,0.6258358
24501,0.799798
24502,0.24328822
24503,0.5531038
24504,0.98077536
24505,0.844428
24506,0.538464
24507,0.5455968
24508,0.25919122
24509,0.45961934
24510,0.55155516
24511,0.013362552
24512,0.6902943
24513,0.57343525
24514,0.58403873
24515,0.21277957
24516,0.17824465
24517,0.9588782
24518,0.9440422
24519,0.44252545
24520,0.3394713
24521,0.8373109
24522,0.7371049
24523,0.287234
24524,0.99444455
24525,0.9647887
24526,0.9904268
24527,0.576713
24528,0.8830422
24529,0.48724225
24530,0.010718054
24531,0.05762991
24532,0.2597746
24533,0.49698702
24534,0.98456514
24535,0.5348272
24536,0.98818934
24537,0.44200045
24538,0.26232517
24539,0.44698906
24540,0.9309159
24541,0.49666694
24542,0.26561445
24543,0.15055762
24544,0.99549556
24545,0.53814894
24546,0.22926599
24547,0.646555
24548,0.30337304
24549,0.95116657
24550,0.008096858
24551,0.6510564
24552,0.29165572
24553,0.9319385
24554,0.9644659
24555,0.99011225
24556,0.012735718
24557,0.30170557
24558,0.28000998
24559,0.6238388
24560,0.92417806
24561,0.28102735
24562,0.32713822
24563,0.502394
24564,0.052462097
24565,0.013080581
24566,0.19714046
24567,0.1966122
24568,0.9801056
24569,0.49687222
24570,0.7316022
24571,0.63421255
24572,0.41039804
24573,0.39960817
24574,0.4078077
24575,0.14581606
24576,0.62303394
24577,0.76765174
24578,0.028311957
24579,0.9641484
24580,0.8165519
24581,0.46596384
24582,0.23718508
24583,0.2448087
24584,0.3726353
24585,0.46925673
24586,0.65477115
24587,0.90977365
24588,0.80022144
24589,0.8731758
24590,0.97288424
24591,0.1576311
24592,0.43794414
24593,0.42383716
24594,0.6963401
24595,0.8017791
24596,0.292778
24597,0.78392214
24598,0.3563911
24599,0.12145543
24600,0.50913817
24601,0.32357463
24602,0.98928624
24603,0.4795912
24604,0.69288796
24605,0.867414
24606,0.42971203
24607,0.42252094
24608,0.26757056
24609,0.84217817
24610,0.687088
24611,0.98405045
24612,0.70589584
24613,0.80088586
24614,0.33529112
24615,0.76172054
24616,0.4689272
24617,0.38061178
24618,0.26204443
24619,0.1888922
24620,0.3706864
24621,0.011698169
24622,0.9809645
24623,0.5172716
24624,0.14805107
24625,0.5256757
24626,0.90509355
24627,0.64155304
24628,0.29800293
24629,0.113537714
24630,0.5758037
24631,0.22901528
24632,0.6508486
24633,0.012272009
24634,0.26623303
24635,0.023995314
24636,0.30233267
24637,0.33135733
24638,0.01635554
24639,0.974081
24640,0.415696
24641,0.64133316
24642,0.022306414
24643,0.039527226
24644,0.46274662
24645,0.09423802
24646,0.029657856
24647,0.30413267
24648,0.77761364
24649,0.56237686
24650,0.6696131
24651,0.8728283
24652,0.65878785
24653,0.328072
24654,0.89695686
24655,0.034056902
24656,0.5416568
24657,0.44737735
24658,0.5972722
24659,0.6393153
24660,0.9865096
24661,0.38578454
24662,0.76714724
24663,0.360932
24664,0.02968773
24665,0.46244735
24666,0.94693005
24667,0.34848547
24668,0.43300217
24669,0.34130806
24670,0.47341302
24671,0.24401377
24672,0.7027646
24673,0.5736859
24674,0.30222628
24675,0.075727314
24676,0.9947752
24677,0.71761
24678,0.007831716
24679,0.465227
24680,0.22138241
24681,0.3817288
24682,0.47814584
24683,0.9913538
24684,0.0276768
24685,0.43722025
24686,0.39091247
24687,0.16396658
24688,0.89675474
24689,0.43806517
24690,0.18530223
24691,0.40825427
24692,0.09795159
24693,0.4620367
24694,0.3174738
24695,0.86008114
24696,0.7098357
24697,0.8383073
24698,0.51958954
24699,0.60765964
24700,0.19080001
24701,0.9771288
24702,0.97648674
24703,0.80528754
24704,0.17672387
24705,0.7008203
24706,0.040717892
24707,0.26336062
24708,0.009911471
24709,0.84375197
24710,0.10342113
24711,0.47729406
24712,0.5752624
24713,0.3586998
24714,0.183427
24715,0.34026203
24716,0.9896882
24717,0.9198036
24718,0.521651
24719,0.62981176
24720,0.7950776
24721,0.34857738
24722,0.7287629
24723,0.2421712
24724,0.89597845
24725,0.22658467
24726,0.92898333
24727,0.5452332
24728,0.4322582
24729,0.33231315
24730,0.39392287
24731,0.39780855
24732,0.1809872
24733,0.89160407
24734,0.40312588
24735,0.35585797
24736,0.5240157
24737,0.9581243
24738,0.22724812
24739,0.4066334
24740,0.091432065
24741,0.49848008
24742,0.27048403
24743,0.45974478
24744,0.0154020535
24745,0.0077994145
24746,0.35964245
24747,0.6461308
24748,0.15030757
24749,0.37668976
24750,0.27613926
24751,0.43173778
24752,0.36498475
24753,0.2745239
24754,0.17052382
24755,0.45045716
24756,0.5598952
24757,0.9957688
24758,0.41750565
24759,0.40116823
24760,0.99055874
24761,0.76452434
24762,0.86568534
24763,0.3490645
24764,0.8466085
24765,0.6849071
24766,0.96945333
24767,0.42778665
24768,0.441322
24769,0.9740103
24770,0.6254958
24771,0.36818352
24772,0.20677023
24773,0.3174492
24774,0.04988856
24775,0.9024789
24776,0.35127062
24777,0.79464126
24778,0.7608055
24779,0.43399465
24780,0.82215774
24781,0.70224047
24782,0.010413236
24783,0.022809703
24784,0.79987985
24785,0.7267349
24786,0.17272739
24787,0.99334866
24788,0.62649626
24789,0.066890165
24790,0.24849945
24791,0.42630646
24792,0.98678464
24793,0.15093294
24794,0.89110994
24795,0.92658854
24796,0.49943438
24797,0.42709196
24798,0.9951728
24799,0.80576867
24800,0.016668713
24801,0.03551403
24802,0.44582185
24803,0.47809517
24804,0.33926597
24805,0.9386893
24806,0.00897052
24807,0.18517303
24808,0.771208
24809,0.47352296
24810,0.8066116
24811,0.006957553
24812,0.5791755
24813,0.54686385
24814,0.82409126
24815,0.3124743
24816,0.5380864
24817,0.24035165
24818,0.6037496
24819,0.99265844
24820,0.47301853
24821,0.2776819
24822,0.69200647
24823,0.78420156
24824,0.6593016
24825,0.97949207
24826,0.5207621
24827,0.44580555
24828,0.009034318
24829,0.015948627
24830,0.5379443
24831,0.25998288
24832,0.55398667
24833,0.617728
24834,0.35317203
24835,0.4951045
24836,0.019467795
24837,0.48825037
24838,0.39277416
24839,0.108161815
24840,0.5202141
24841,0.19881833
24842,0.91465527
24843,0.7790634
24844,0.72825795
24845,0.8201199
24846,0.3616007
24847,0.82294106
24848,0.55760354
24849,0.9880298
24850,0.5739725
24851,0.52569616
24852,0.93780476
24853,0.00955996
24854,0.54182374
24855,0.5563172
24856,0.0061351284
24857,0.008911956
24858,0.044114586
24859,0.1351732
24860,0.46884665
24861,0.341148
24862,0.24339108
24863,0.64025146
24864,0.9863884
24865,0.5115286
24866,0.31708017
24867,0.9942683
24868,0.79415524
24869,0.16771941
24870,0.497525
24871,0.46162567
24872,0.72302896
24873,0.97545516
24874,0.02744509
24875,0.5847015
24876,0.8126733
24877,0.5882414
24878,0.9750142
24879,0.41136158
24880,0.51737237
24881,0.7645528
24882,0.13804749
24883,0.890788
24884,0.40396532
24885,0.36097124
24886,0.9884808
24887,0.24116172
24888,0.5924114
24889,0.010487735
24890,0.259569
24891,0.8919525
24892,0.60657763
24893,0.5795734
24894,0.61917293
24895,0.20528741
24896,0.62437344
24897,0.6623543
24898,0.90994596
24899,0.18907034
24900,0.13109624
24901,0.39714044
24902,0.4747247
24903,0.8929198
24904,0.7217976
24905,0.8343997
24906,0.5772368
24907,0.73642623
24908,0.3403535
24909,0.73476183
24910,0.91240156
24911,0.9193771
24912,0.6713709
24913,0.8666785
24914,0.49450216
24915,0.047582403
24916,0.96739376
24917,0.17874587
24918,0.97134316
24919,0.16094117
24920,0.2592855
24921,0.07073761
24922,0.31328064
24923,0.8074831
24924,0.6635428
24925,0.6181585
24926,0.780748
24927,0.2769134
24928,0.009340937
24929,0.6010737
24930,0.4543755
24931,0.14701265
24932,0.38434574
24933,0.48963368
24934,0.5180397
24935,0.24790731
24936,0.41520494
24937,0.65753436
24938,0.038960293
24939,0.9867654
24940,0.44782138
24941,0.6637501
24942,0.57031655
24943,0.7138301
24944,0.6219067
24945,0.58126295
24946,0.8970485
24947,0.17858116
24948,0.38093433
24949,0.4389313
24950,0.5918148
24951,0.6038896
24952,0.5835036
24953,0.34008595
24954,0.012622886
24955,0.5322952
24956,0.18435581
24957,0.477635
24958,0.23406543
24959,0.48967198
24960,0.03039555
24961,0.76219094
24962,0.98732287
24963,0.24217257
24964,0.4120903
24965,0.22569586
24966,0.47280562
24967,0.9769121
24968,0.14268719
24969,0.03962761
24970,0.375961
24971,0.6020164
24972,0.9843454
24973,0.46286827
24974,0.49386632
24975,0.6311305
24976,0.24174222
24977,0.44444886
24978,0.41387022
24979,0.2889391
24980,0.19213293
24981,0.9542368
24982,0.75473475
24983,0.9654799
24984,0.19018209
24985,0.9854763
24986,0.026139295
24987,0.9913771
24988,0.6112389
24989,0.15427144
24990,0.258424
24991,0.17864102
24992,0.58457816
24993,0.387013
24994,0.3987685
24995,0.9626166
24996,0.8354706
24997,0.996536
24998,0.27559438
24999,0.25292486
25000,0.2740892
25001,0.44491586
25002,0.95719194
25003,0.82027864
25004,0.123208046
25005,0.013902438
25006,0.9325364
25007,0.72580314
25008,0.13744591
25009,0.42927805
25010,0.53955
25011,0.4737957
25012,0.33148324
25013,0.60933095
25014,0.74203825
25015,0.54254806
25016,0.5472347
25017,0.64331037
25018,0.7799059
25019,0.008735526
25020,0.07612112
25021,0.42634416
25022,0.49637175
25023,0.20302112
25024,0.24528338
25025,0.9923924
25026,0.15677524
25027,0.30278248
25028,0.9924563
25029,0.44692147
25030,0.96529925
25031,0.11695271
25032,0.45621333
25033,0.5878475
25034,0.97978127
25035,0.78166926
25036,0.19891752
25037,0.0825518
25038,0.3571401
25039,0.9012027
25040,0.99196845
25041,0.52946645
25042,0.021449054
25043,0.50758034
25044,0.79998255
25045,0.46867716
25046,0.30528829
25047,0.47529873
25048,0.24539152
25049,0.689112
25050,0.9892846
25051,0.83773255
25052,0.101372145
25053,0.27801016
25054,0.35767972
25055,0.14979385
25056,0.40293455
25057,0.5295216
25058,0.97248983
25059,0.9439368
25060,0.69851494
25061,0.017944315
25062,0.59777504
25063,0.17426796
25064,0.34237987
25065,0.24136811
25066,0.4348151
25067,0.29225218
25068,0.32338747
25069,0.6890698
25070,0.16161627
25071,0.9138363
25072,0.7779084
25073,0.34944123
25074,0.4527931
25075,0.9858444
25076,0.9133775
25077,0.42674744
25078,0.49568486
25079,0.39031076
25080,0.28862402
25081,0.53048545
25082,0.67552274
25083,0.9896979
25084,0.3901116
25085,0.5350705
25086,0.10472862
25087,0.008509931
25088,0.3890195
25089,0.37954596
25090,0.8117285
25091,0.9333358
25092,0.43891782
25093,0.65813327
25094,0.2248506
25095,0.24049301
25096,0.40738723
25097,0.46364036
25098,0.032633293
25099,0.24553756
25100,0.4457856
25101,0.15632749
25102,0.31370953
25103,0.6716029
25104,0.44652528
25105,0.82711357
25106,0.8214882
25107,0.44633228
25108,0.39116442
25109,0.068657815
25110,0.9623934
25111,0.32537034
25112,0.39223972
25113,0.40164822
25114,0.47228333
25115,0.45526168
25116,0.20208561
25117,0.025834432
25118,0.9529889
25119,0.34769323
25120,0.97638184
25121,0.806362
25122,0.49422002
25123,0.87560296
25124,0.9593427
25125,0.6445131
25126,0.27649963
25127,0.37706068
25128,0.7538155
25129,0.50715417
25130,0.0073464485
25131,0.2990381
25132,0.07846745
25133,0.6208137
25134,0.48418623
25135,0.47256568
25136,0.0128644565
25137,0.4749833
25138,0.2739473
25139,0.34899208
25140,0.75462323
25141,0.94988763
25142,0.43345124
25143,0.87445396
25144,0.5939798
25145,0.95309395
25146,0.961328
25147,0.79792184
25148,0.748538
25149,0.747073
25150,0.28181097
25151,0.27718744
25152,0.99240816
25153,0.4068522
25154,0.46647024
25155,0.37115246
25156,0.3512848
25157,0.6285727
25158,0.32272008
25159,0.48455474
25160,0.66001314
25161,0.30645198
25162,0.47350377
25163,0.8142366
25164,0.9893511
25165,0.9918114
25166,0.68077004
25167,0.6926679
25168,0.21341829
25169,0.8763622
25170,0.30337673
25171,0.76073366
25172,0.69516826
25173,0.41488534
25174,0.50092286
25175,0.5199012
25176,0.03812785
25177,0.3921449
25178,0.44496092
25179,0.51080257
25180,0.91505295
25181,0.7541794
25182,0.79754734
25183,0.69258904
25184,0.8481426
25185,0.4596252
25186,0.20462953
25187,0.22878224
25188,0.1769204
25189,0.83833325
25190,0.20424616
25191,0.97646844
25192,0.6585185
25193,0.4588922
25194,0.24910024
25195,0.38730234
25196,0.77721125
25197,0.3959068
25198,0.96931994
25199,0.45940718
25200,0.16512449
25201,0.37998575
25202,0.3823593
25203,0.5436613
25204,0.5051716
25205,0.66807127
25206,0.23526117
25207,0.15146829
25208,0.8906628
25209,0.41230974
25210,0.3531798
25211,0.6948658
25212,0.5043765
25213,0.3668636
25214,0.42978126
25215,0.23292372
25216,0.35433543
25217,0.5956743
25218,0.6722603
25219,0.23100054
25220,0.8933435
25221,0.7434977
25222,0.30627596
25223,0.4340074
25224,0.73783183
25225,0.36617544
25226,0.7435966
25227,0.09728595
25228,0.5521677
25229,0.66559255
25230,0.12344189
25231,0.55499303
25232,0.5720823
25233,0.6253706
25234,0.87421584
25235,0.4102414
25236,0.739257
25237,0.577678
25238,0.41740865
25239,0.47915748
25240,0.543963
25241,0.17913176
25242,0.31201735
25243,0.704971
25244,0.6751347
25245,0.5642311
25246,0.15952195
25247,0.421315
25248,0.872273
25249,0.40008304
25250,0.24247234
25251,0.3078087
25252,0.37650564
25253,0.47774768
25254,0.33103168
25255,0.9939155
25256,0.22220781
25257,0.36874202
25258,0.51232356
25259,0.89364207
25260,0.61355084
25261,0.3312478
25262,0.5386257
25263,0.13633794
25264,0.37996274
25265,0.98229975
25266,0.5521698
25267,0.36257684
25268,0.9150338
25269,0.34505013
25270,0.207501
25271,0.59271634
25272,0.21472397
25273,0.010063032
25274,0.5423979
25275,0.5136443
25276,0.6896898
25277,0.5650747
25278,0.3884925
25279,0.5360078
25280,0.16953003
25281,0.8508048
25282,0.3876438
25283,0.85928136
25284,0.8693093
25285,0.24508366
25286,0.36142707
25287,0.67586076
25288,0.406879
25289,0.75499237
25290,0.5273982
25291,0.41490594
25292,0.42414105
25293,0.9206821
25294,0.7813265
25295,0.815035
25296,0.6589753
25297,0.8719562
25298,0.4250194
25299,0.39781782
25300,0.63965166
25301,0.80880326
25302,0.13547105
25303,0.32900316
25304,0.48164475
25305,0.2753484
25306,0.21436192
25307,0.76394635
25308,0.2991706
25309,0.21495904
25310,0.20475458
25311,0.42716628
25312,0.34731847
25313,0.65968287
25314,0.24098265
25315,0.4785498
25316,0.3894891
25317,0.27173892
25318,0.9936613
25319,0.42564586
25320,0.3982086
25321,0.24152017
25322,0.4874239
25323,0.8379196
25324,0.2906081
25325,0.6857669
25326,0.6153647
25327,0.0054980125
25328,0.83007723
25329,0.886529
25330,0.25046495
25331,0.048496276
25332,0.80052495
25333,0.66632533
25334,0.22327949
25335,0.58641475
25336,0.7201327
25337,0.9410953
25338,0.55846876
25339,0.9557466
25340,0.76810944
25341,0.9209345
25342,0.6285659
25343,0.9950296
25344,0.45815268
25345,0.4378075
25346,0.37582433
25347,0.71034586
25348,0.00653793
25349,0.51538366
25350,0.4824658
25351,0.034007993
25352,0.22283913
25353,0.5827856
25354,0.31418204
25355,0.96097356
25356,0.026791424
25357,0.16961776
25358,0.21471536
25359,0.5657931
25360,0.07906593
25361,0.5033989
25362,0.51009417
25363,0.9086065
25364,0.17501354
25365,0.17819786
25366,0.9922692
25367,0.7733008
25368,0.55836976
25369,0.7032337
25370,0.4177795
25371,0.9938996
